PRODUCTO;Modelo ;Descripcion ;Proveedor ;;Quantity;Price USD
ID-00005333;34;PROYECTOR LED SOLAR 100W LUZ DIA;MARTINEZ ALEJANDRO;SIXELECTRIC;2;94242,51
ID-00005334;254;CANDADO 32MM *ECO*;MARTINEZ ALEJANDRO;SIN RAMO;12;7239,64
ID-00005335;255;CANDADO 40MM ECO BAROVO;MARTINEZ ALEJANDRO;BAROVO;7;14751,90
ID-00005336;256;CANDADO 50MM ECO BAROVO;MARTINEZ ALEJANDRO;BAROVO;12;31611,33
ID-00005337;151;CANDADO 60MM BRONCE BAROVO;MARTINEZ ALEJANDRO;SIN RAMO;23;141922,32
ID-00005338;DR407;VASTAGO PARA LIJA CON LIJA;ITURRIA S.A;DREMEL.;2;1,00
ID-00005339;DR430;VASTAGO PARA LIJA CON LIJA;ITURRIA S.A;DREMEL.;2;0,91
ID-00005340;2608640885;HOJA 9-1/4 X24 DIENTES;ITURRIA S.A;BOSCH;2;0,02
ID-00005341;9002JR;"AMOLADORA 4"" 1/2 700W";ITURRIA S.A;SKIL;1;70,39
ID-00005342;4258440;ROTOMARTILLO SDS PLUS;ITURRIA S.A;EINHELL;0;0,00
ID-00005343;4431110;AMOLADORA EINHELL TE-AG 18V;ITURRIA S.A;EINHELL;1;18,56
ID-00005344;4259671;TALADRO PERCUTOR EINHELL;ITURRIA S.A;EINHELL;2;35,72
ID-00005345;39800011329;PILA ENERGIZER AA;ITURRIA S.A;ENERGIZER;7;8,39
ID-00005346;PE841;LIMPIA CONTACTO;ITURRIA S.A;PENETRIT;11;17,15
ID-00005347;SC202;CARGADOR DE BATERIA STANLEY 20V 2AH;MORANO;STANLEY;2;23,14
ID-00005348;DWE4557;MINIAMOLADORA DEWALT 115 900W;MORANO;DEWALT;4;143,46
ID-00005349;DWE4559;AMOLADORA ANGULAR DEWALT 180MM 2400W;MORANO;DEWALT;2;87,15
ID-00005350;SB202;BATERIA STANLEY 20V;MORANO;STANLEY;2;21,81
ID-00005351;;CABO DE HACHITA 35CM VIZCAINA;BERMON DISTRIBUIDORA S.R.L;SIN RAMO;12;0,54
ID-00005352;550;FOCO LED LUZ FRIA 11W ETHEOS;MARTINEZ ALEJANDRO;SIN RAMO;118;222642,76
ID-00005353;TER72;TERMOCUPLA SORIANO 500MM PARA HORNALLA;DISTRIBUIDORA JORGE SCHNEIDER;SIN RAMO;5;3,62
ID-00005354;790;UNIDAD PARA TERMOTANQUE;DISTRIBUIDORA JORGE SCHNEIDER;SIN RAMO;4;2,76
ID-00005355;789;UNIDAD MAGNETICA COAXIAL;DISTRIBUIDORA JORGE SCHNEIDER;SIN RAMO;4;2,10
ID-00005356;770;ACOPLE FUELLE  0.50 LARGO PS;DISTRIBUIDORA JORGE SCHNEIDER;SIN RAMO;5;1,00
ID-00005357;768;ACOPLE FUELLE 0.40 LARGO PS;DISTRIBUIDORA JORGE SCHNEIDER;SIN RAMO;5;0,92
ID-00005358;767;FUELLE 0.40 CORTO PS;DISTRIBUIDORA JORGE SCHNEIDER;SIN RAMO;2;2,17
ID-00005359;593;FLEXIBLE PVC ERREDE X 50CM DE 3/4;DISTRIBUIDORA JORGE SCHNEIDER;SIN RAMO;2;5,43
ID-00005360;592;FLEXIBLE PVC ERREDE X40CM DE 3/4;DISTRIBUIDORA JORGE SCHNEIDER;SIN RAMO;3;1,99
ID-00005361;590;FLEXIBLE DE PVC ERREDE 1/2*40;DISTRIBUIDORA JORGE SCHNEIDER;SIN RAMO;5;1,80
ID-00005362;587;REJILLA DE PISO 15X15 ACC;DISTRIBUIDORA JORGE SCHNEIDER;SIN RAMO;2;6,23
ID-00005363;;;;;0;0,00
ID-00005364;;;;;0;0,00
ID-00005365;540;VIROLA DE ALUMINIO 1/4;DISTRIBUIDORA JORGE SCHNEIDER;SIN RAMO;100;2,62
ID-00005366;175;CHAVETA DE BRONCE PARTIDA 2.8X30MM;DISTRIBUIDORA JORGE SCHNEIDER;SIN RAMO;50;1,40
ID-00005367;174;CHAVETA DE BRONCE PARTIDA 2.5X34MM;DISTRIBUIDORA JORGE SCHNEIDER;SIN RAMO;50;1,40
ID-00005368;173;CHAVETA DE BRONCE 2.5X27MM;DISTRIBUIDORA JORGE SCHNEIDER;SIN RAMO;50;0,87
ID-00005369;0075;TERMOCUPLA COAXIAL MABE 1200 HORNO;DISTRIBUIDORA JORGE SCHNEIDER;SIN RAMO;0;0,00
ID-00005370;0074;TERMOCUPLA 0074;DISTRIBUIDORA JORGE SCHNEIDER;SIN RAMO;5;3,75
ID-00005371;0073;TERMOCUPLA MACOSER DE 1000 HORNO;DISTRIBUIDORA JORGE SCHNEIDER;SIN RAMO;5;4,56
ID-00005372;0071;TERMOCUPLA ESCORIAL DE 930MM HORNO;DISTRIBUIDORA JORGE SCHNEIDER;SIN RAMO;5;3,84
ID-00005373;0070;TERMOCUPLA ORBIS FAST ON 600MM HORNALLA;DISTRIBUIDORA JORGE SCHNEIDER;SIN RAMO;4;2,06
ID-00005374;0;GAZEBO ALUMINIO 3H DE 3x3 CON 3 PAREDES;COLANERI VICENTE DANIEL;3H;0;0,00
ID-00005375;BCR200;CEPILLO CIRCULAR RIZADO 200MM;GACINOL S.R.L;SIN RAMO;1;19851,84
ID-00005376;CV5;CUTTER CORTA VIDRIO 125MM;GACINOL S.R.L;SIN RAMO;2;10414,88
ID-00005377;BP50;CEPILLO COPA 1/4 50MM;GACINOL S.R.L;HAMILTON;4;11120,12
ID-00005378;BBA;CEPILLO ACERO MANGO PLASTICO HAMILTON;GACINOL S.R.L;HAMILTON;2;8637,05
ID-00005379;HSC001;SIERRA CIRCULAR 1500W 185MM;GACINOL S.R.L;HAMILTON;2;369654,91
ID-00005380;HAA005;"AMOLADORA ANGULAR 7"" 2350W 180MM";GACINOL S.R.L;HAMILTON;1;247121,15
ID-00005381;ULT119;SOPLADOR ASPIRADOR 20V;GACINOL S.R.L;HAMILTON;1;97890,10
ID-00005382;ULT130;ROTOMARTILLO 20V;GACINOL S.R.L;HAMILTON;1;286140,29
ID-00005383;2608580431;MECHA COPA BIMETAL 73MM;ITURRIA S.A;BOSCH;0;0,00
ID-00005384;117007;MARIPOSA Y PERNO  3KG P/MANG;PROCOM;SIN RAMO;3;0,89
ID-00005385;04605.64;MOTOR A EXPLOXION 6.5HP HONDA;BERMON DISTRIBUIDORA S.R.L;HONDA;0;0,00
ID-00005386;117044;TUERCA PARA VIROLA;PROCOM;SIN RAMO;7;0,72
ID-00005387;184003;RESISTENCIA P/ CALEFON ELECTRICO;PROCOM;DILUVIO;6;21,73
ID-00005388;4511518;BATERIA EINHELL PACK X2 18V - 2,5AH.;ITURRIA S.A;EINHELL;0;0,00
ID-00005389;4511489;BATERIA EINHELL PACK X2  18V-4AH;ITURRIA S.A;EINHELL;1;162,22
ID-00005390;;SALAMANDRA ÑUKE MADRYN 60 14.000 Kc;ÑUKE MMJ SRL;ÑUKE;0;0,00
ID-00005391;4259980;ATORNILLADOR P/DRYWALL TE-DY 18 LI(SOLO);ITURRIA S.A;EINHELL;6;1469,43
ID-00005392;4300295;SIERRA INGLETADORA EINHELL 1600W TC-MS;ITURRIA S.A;EINHELL;1;50,64
ID-00005393;4501720;ELECTROSIERRA EINHELL 2000W - CORTE40CM;ITURRIA S.A;EINHELL;1;266,99
ID-00005394;4530010;BOLSO PORTA HERRAMIENTA EINHELL;ITURRIA S.A;EINHELL;1;5,94
ID-00005395;4340515;"SIERRA DE BANCO 10"" EINHELL 2200W";ITURRIA S.A;EINHELL;0;0,00
ID-00005396;4139099;ROTOMARTILLO SDS PLUS 1500W 32J EINHELL;ITURRIA S.A;EINHELL;0;0,00
ID-00005397;49190103;JUEGO DE 3 CINCELES SDS MAX 400MM KWB;ITURRIA S.A;KWB;1;4,40
ID-00005398;4139130;MARTILLO DEMOLEDOR EINHELL 50J 1700W;ITURRIA S.A;EINHELL;0;0,00
ID-00005399;7200;YERBERA BREMEN;BREMEN TOOLS ARGENTINA S.A.;BREMEN;3;0,49
ID-00005400;;;;;0;0,00
ID-00005401;;;;;0;0,00
ID-00005402;7575;HOJA DE LIJA AL AGUA G600;BREMEN TOOLS ARGENTINA S.A.;BREMEN;8;5,20
ID-00005403;143;EXTRACTOR DE TORNILLOS 5PZS;BREMEN TOOLS ARGENTINA S.A.;WEMBLEY;5;9,82
ID-00005404;229;LLAVE CRUZ CROMADA;BREMEN TOOLS ARGENTINA S.A.;WEMBLEY;0;0,00
ID-00005405;2911;PESTAÑADORA 6 EN 1;BREMEN TOOLS ARGENTINA S.A.;BREMEN;1;75,28
ID-00005406;2963;CORTAVIDRIO DE DIAMANTE;BREMEN TOOLS ARGENTINA S.A.;BREMEN;4;4,37
ID-00005407;3031;LLAVE CRIQUE NEUMATICA  DE 1/2;BREMEN TOOLS ARGENTINA S.A.;BREMEN;0;0,00
ID-00005408;3035;LLAVE DE IMPACTO NEUMATICA 1/2;BREMEN TOOLS ARGENTINA S.A.;BREMEN;1;48,16
ID-00005409;344;PUNTO PARA CENTRAR AUTOMATICO;BREMEN TOOLS ARGENTINA S.A.;BREMEN;3;5,46
ID-00005410;3503;LLAVE COMBINADA 6MM;BREMEN TOOLS ARGENTINA S.A.;BREMEN;2;0,81
ID-00005411;3505;LLAVE COMBINADA 8;BREMEN TOOLS ARGENTINA S.A.;BREMEN;2;2,59
ID-00005412;3506;LLAVE COMBINADA 9MM;BREMEN TOOLS ARGENTINA S.A.;BREMEN;2;0,88
ID-00005413;3508;LLAVE COMBINADA 11MM;BREMEN TOOLS ARGENTINA S.A.;BREMEN;2;1,02
ID-00005414;3510;LLAVE COMBINADA 13MM;BREMEN TOOLS ARGENTINA S.A.;BREMEN;2;1,16
ID-00005415;3513;LLAVE COMBINADA 16MM;BREMEN TOOLS ARGENTINA S.A.;BREMEN;2;1,61
ID-00005416;3517;LLAVE COMBINADA 21MM;BREMEN TOOLS ARGENTINA S.A.;BREMEN;2;2,87
ID-00005417;3519;LLAVE COMBINADA 26MM;BREMEN TOOLS ARGENTINA S.A.;BREMEN;2;4,53
ID-00005418;3520;LLAVE COMBINADA 27MM;BREMEN TOOLS ARGENTINA S.A.;BREMEN;2;10,55
ID-00005419;3521;LLAVE COMBINADA 28MM;BREMEN TOOLS ARGENTINA S.A.;BREMEN;2;5,42
ID-00005420;3522;LLAVE COMBINADA;BREMEN TOOLS ARGENTINA S.A.;BREMEN;2;5,79
ID-00005421;3523;LLAVE COMBINADA 1/4;BREMEN TOOLS ARGENTINA S.A.;BREMEN;2;0,81
ID-00005422;3524;LLAVE COMBINADA 3/8;BREMEN TOOLS ARGENTINA S.A.;BREMEN;2;0,92
ID-00005423;3528;LLAVE COMBINADA 5/8;BREMEN TOOLS ARGENTINA S.A.;BREMEN;2;1,61
ID-00005424;3529;LLAVE COMBINADA 15/16;BREMEN TOOLS ARGENTINA S.A.;BREMEN;2;4,08
ID-00005425;3530;"LLAVE COMBINADA 1""";BREMEN TOOLS ARGENTINA S.A.;BREMEN;2;4,53
ID-00005426;3553;LLAVE COMBINADA 25MM;BREMEN TOOLS ARGENTINA S.A.;BREMEN;2;4,32
ID-00005427;3613;LLAVE COMBINADA 5/16;BREMEN TOOLS ARGENTINA S.A.;BREMEN;2;0,85
ID-00005428;3614;LLAVE COMBINADA 11/16;BREMEN TOOLS ARGENTINA S.A.;BREMEN;2;1,78
ID-00005429;3615;LLAVE COMBINADA 3/4;BREMEN TOOLS ARGENTINA S.A.;BREMEN;2;2,18
ID-00005430;3616;LLAVE COMBINADA 13/16;BREMEN TOOLS ARGENTINA S.A.;BREMEN;2;2,92
ID-00005431;3617;LLAVE COMBINADA 7/8;BREMEN TOOLS ARGENTINA S.A.;BREMEN;2;3,04
ID-00005432;3618;LLAVE COMBINADA 19MM;BREMEN TOOLS ARGENTINA S.A.;BREMEN;2;2,18
ID-00005433;3619;LLAVE COMBINADA 22MM;BREMEN TOOLS ARGENTINA S.A.;BREMEN;2;3,04
ID-00005434;3620;LLAVE COMBINADA;BREMEN TOOLS ARGENTINA S.A.;BREMEN;2;6,10
ID-00005435;3621;LLAVE COMBINADA 32MM;BREMEN TOOLS ARGENTINA S.A.;BREMEN;2;6,60
ID-00005436;4162;"LLAVE FRANCESA 10""";BREMEN TOOLS ARGENTINA S.A.;BREMEN;0;0,00
ID-00005437;;;;;0;0,00
ID-00005438;;;;;0;0,00
ID-00005439;4163;"LLAVE FRANCESA 12""";BREMEN TOOLS ARGENTINA S.A.;BREMEN;0;0,00
ID-00005440;5030;SET JUEGOS LLAVES ALLEN X7PZS;BREMEN TOOLS ARGENTINA S.A.;BREMEN;2;16,37
ID-00005441;5087;PUNTA ATORNILLADOR PH2;BREMEN TOOLS ARGENTINA S.A.;BREMEN;1;2,76
ID-00005442;5943;TIJERA CORTACERCO TELESCOPICA;BREMEN TOOLS ARGENTINA S.A.;BREMEN;1;30,46
ID-00005443;6244;EXTRACTOR DE RODAMIENTO 9PZS;BREMEN TOOLS ARGENTINA S.A.;BREMEN;1;16,63
